Date,Time,level
2019/01/30,02:06,74.635
2019/01/30,02:12,74.635
2019/01/30,02:18,74.634
2019/01/30,02:24,74.632
2019/01/30,02:30,74.631
2019/01/30,02:36,74.627
2019/01/30,02:42,74.623
2019/01/30,02:48,74.618
2019/01/30,02:54,74.609
2019/01/30,03:00,74.602
2019/01/30,03:06,74.594
2019/01/30,03:12,74.585
2019/01/30,03:18,74.576
2019/01/30,03:24,74.567
2019/01/30,03:30,74.557
2019/01/30,03:36,74.548
2019/01/30,03:42,74.539
2019/01/30,03:48,74.53
2019/01/30,03:54,74.521
2019/01/30,04:00,74.511
2019/01/30,04:06,74.503
2019/01/30,04:12,74.498
2019/01/30,04:18,74.491
2019/01/30,04:24,74.488
2019/01/30,04:30,74.486
2019/01/30,04:36,74.485
2019/01/30,04:42,74.485
2019/01/30,04:48,74.485
2019/01/30,04:54,74.488
2019/01/30,05:00,74.491
2019/01/30,05:06,74.493
2019/01/30,05:12,74.495
2019/01/30,05:18,74.496
2019/01/30,05:24,74.498
2019/01/30,05:30,74.501
2019/01/30,05:36,74.504
2019/01/30,05:42,74.505
2019/01/30,05:48,74.509
2019/01/30,05:54,74.514
2019/01/30,06:00,74.518
2019/01/30,06:06,74.522
2019/01/30,06:12,74.525
2019/01/30,06:18,74.527
2019/01/30,06:24,74.53
2019/01/30,06:30,74.534
2019/01/30,06:36,74.537
2019/01/30,06:42,74.54
2019/01/30,06:48,74.544
2019/01/30,06:54,74.545
2019/01/30,07:00,74.548
2019/01/30,07:06,74.548
2019/01/30,07:12,74.549
2019/01/30,07:18,74.549
2019/01/30,07:24,74.551
2019/01/30,07:30,74.55
2019/01/30,07:36,74.551
2019/01/30,07:42,74.552
2019/01/30,07:48,74.552
2019/01/30,07:54,74.55
2019/01/30,08:00,74.552
2019/01/30,08:06,74.553
2019/01/30,08:12,74.553
2019/01/30,08:18,74.552
2019/01/30,08:24,74.553
2019/01/30,08:30,74.55
2019/01/30,08:36,74.547
2019/01/30,08:42,74.544
2019/01/30,08:48,74.54
2019/01/30,08:54,74.536
2019/01/30,09:00,74.534
2019/01/30,09:06,74.528
2019/01/30,09:12,74.525
2019/01/30,09:18,74.52
2019/01/30,09:24,74.518
2019/01/30,09:30,74.513
2019/01/30,09:36,74.51
2019/01/30,09:42,74.506
2019/01/30,09:48,74.501
2019/01/30,09:54,74.498
2019/01/30,10:00,74.495
2019/01/30,10:06,74.495
2019/01/30,10:12,74.493
2019/01/30,10:18,74.493
2019/01/30,10:24,74.49
2019/01/30,10:30,74.492
2019/01/30,10:36,74.492
2019/01/30,10:42,74.493
2019/01/30,10:48,74.492
2019/01/30,10:54,74.494
2019/01/30,11:00,74.497
2019/01/30,11:06,74.501
2019/01/30,11:12,74.502
2019/01/30,11:18,74.507
2019/01/30,11:24,74.512
2019/01/30,11:30,74.515
2019/01/30,11:36,74.52
2019/01/30,11:42,74.522
2019/01/30,11:48,74.526
2019/01/30,11:54,74.53
2019/01/30,12:00,74.532
2019/01/30,12:06,74.535
2019/01/30,12:12,74.537
2019/01/30,12:18,74.54
2019/01/30,12:24,74.544
2019/01/30,12:30,74.547
2019/01/30,12:36,74.55
2019/01/30,12:42,74.552
2019/01/30,12:48,74.554
2019/01/30,12:54,74.557
2019/01/30,13:00,74.557
2019/01/30,13:06,74.558
2019/01/30,13:12,74.559
2019/01/30,13:18,74.56
2019/01/30,13:24,74.561
2019/01/30,13:30,74.56
2019/01/30,13:36,74.562
2019/01/30,13:42,74.561
2019/01/30,13:48,74.562
2019/01/30,13:54,74.563
2019/01/30,14:00,74.563
2019/01/30,14:06,74.561
2019/01/30,14:12,74.561
2019/01/30,14:18,74.557
2019/01/30,14:24,74.556
2019/01/30,14:30,74.555
2019/01/30,14:36,74.555
2019/01/30,14:42,74.553
2019/01/30,14:48,74.553
2019/01/30,14:54,74.554
2019/01/30,15:00,74.554
2019/01/30,15:06,74.555
2019/01/30,15:12,74.556
2019/01/30,15:18,74.557
2019/01/30,15:24,74.56
2019/01/30,15:30,74.562
2019/01/30,15:36,74.566
2019/01/30,15:42,74.569
2019/01/30,15:48,74.571
2019/01/30,15:54,74.576
2019/01/30,16:00,74.581
2019/01/30,16:06,74.589
2019/01/30,16:12,74.596
2019/01/30,16:18,74.603
2019/01/30,16:24,74.608
2019/01/30,16:30,74.615
2019/01/30,16:36,74.621
2019/01/30,16:42,74.629
2019/01/30,16:48,74.633
2019/01/30,16:54,74.639
2019/01/30,17:00,74.643
2019/01/30,17:06,74.647
2019/01/30,17:12,74.649
2019/01/30,17:18,74.652
2019/01/30,17:24,74.653
2019/01/30,17:30,74.654
2019/01/30,17:36,74.653
2019/01/30,17:42,74.653
2019/01/30,17:48,74.653
2019/01/30,17:54,74.655
2019/01/30,18:00,74.657
2019/01/30,18:06,74.657
2019/01/30,18:12,74.656
2019/01/30,18:18,74.656
2019/01/30,18:24,74.654
2019/01/30,18:30,74.652
2019/01/30,18:36,74.652
2019/01/30,18:42,74.65
2019/01/30,18:48,74.649
2019/01/30,18:54,74.647
2019/01/30,19:00,74.646
2019/01/30,19:06,74.645
2019/01/30,19:12,74.644
2019/01/30,19:18,74.643
2019/01/30,19:24,74.643
2019/01/30,19:30,74.642
2019/01/30,19:36,74.642
2019/01/30,19:42,74.641
2019/01/30,19:48,74.639
2019/01/30,19:54,74.639
2019/01/30,20:00,74.638
2019/01/30,20:06,74.634
2019/01/30,20:12,74.633
2019/01/30,20:18,74.631
2019/01/30,20:24,74.63
2019/01/30,20:30,74.63
2019/01/30,20:36,74.629
2019/01/30,20:42,74.629
2019/01/30,20:48,74.629
2019/01/30,20:54,74.628
2019/01/30,21:00,74.628
2019/01/30,21:06,74.627
2019/01/30,21:12,74.626
2019/01/30,21:18,74.624
2019/01/30,21:24,74.623
2019/01/30,21:30,74.619
2019/01/30,21:36,74.618
2019/01/30,21:42,74.613
2019/01/30,21:48,74.61
2019/01/30,21:54,74.606
2019/01/30,22:00,74.602
2019/01/30,22:06,74.601
2019/01/30,22:12,74.6
2019/01/30,22:18,74.601
2019/01/30,22:24,74.602
2019/01/30,22:30,74.604
2019/01/30,22:36,74.606
2019/01/30,22:42,74.608
2019/01/30,22:48,74.61
2019/01/30,22:54,74.612
2019/01/30,23:00,74.616
2019/01/30,23:06,74.619
2019/01/30,23:12,74.623
2019/01/30,23:18,74.624
2019/01/30,23:24,74.627
2019/01/30,23:30,74.628
2019/01/30,23:36,74.629
2019/01/30,23:42,74.632
2019/01/30,23:48,74.635
2019/01/30,23:54,74.636
2019/01/31,00:00,74.64
2019/01/31,00:06,74.642
2019/01/31,00:12,74.645
2019/01/31,00:18,74.646
2019/01/31,00:24,74.647
2019/01/31,00:30,74.649
2019/01/31,00:36,74.65
2019/01/31,00:42,74.65
2019/01/31,00:48,74.65
2019/01/31,00:54,74.649
2019/01/31,01:00,74.649
2019/01/31,01:06,74.648
2019/01/31,01:12,74.645
2019/01/31,01:18,74.643
2019/01/31,01:24,74.642
2019/01/31,01:30,74.641
2019/01/31,01:36,74.639
2019/01/31,01:42,74.637
2019/01/31,01:48,74.636
2019/01/31,01:54,74.633
2019/01/31,02:00,74.631
2019/01/31,02:06,74.628
2019/01/31,02:12,74.627
2019/01/31,02:18,74.624
2019/01/31,02:24,74.623
2019/01/31,02:30,74.619
2019/01/31,02:36,74.617
2019/01/31,02:42,74.615
2019/01/31,02:48,74.613
2019/01/31,02:54,74.611
2019/01/31,03:00,74.61
2019/01/31,03:06,74.608
2019/01/31,03:12,74.606
2019/01/31,03:18,74.605
2019/01/31,03:24,74.603
2019/01/31,03:30,74.603
2019/01/31,03:36,74.602
2019/01/31,03:42,74.602
2019/01/31,03:48,74.602
2019/01/31,03:54,74.601
2019/01/31,04:00,74.601
2019/01/31,04:06,74.602
2019/01/31,04:12,74.603
2019/01/31,04:18,74.602
2019/01/31,04:24,74.602
2019/01/31,04:30,74.602
2019/01/31,04:36,74.602
2019/01/31,04:42,74.602
2019/01/31,04:48,74.602
2019/01/31,04:54,74.603
2019/01/31,05:00,74.603
2019/01/31,05:06,74.603
2019/01/31,05:12,74.604
2019/01/31,05:18,74.604
2019/01/31,05:24,74.604
2019/01/31,05:30,74.606
2019/01/31,05:36,74.607
2019/01/31,05:42,74.607
2019/01/31,05:48,74.609
2019/01/31,05:54,74.61
2019/01/31,06:00,74.612
2019/01/31,06:06,74.613
2019/01/31,06:12,74.614
2019/01/31,06:18,74.615
2019/01/31,06:24,74.615
2019/01/31,06:30,74.615
2019/01/31,06:36,74.615
2019/01/31,06:42,74.614
2019/01/31,06:48,74.615
2019/01/31,06:54,74.615
2019/01/31,07:00,74.614
2019/01/31,07:06,74.613
2019/01/31,07:12,74.612
2019/01/31,07:18,74.611
2019/01/31,07:24,74.609
2019/01/31,07:30,74.606
2019/01/31,07:36,74.602
2019/01/31,07:42,74.6
2019/01/31,07:48,74.595
2019/01/31,07:54,74.591
2019/01/31,08:00,74.587
2019/01/31,08:06,74.584
2019/01/31,08:12,74.58
2019/01/31,08:18,74.576
2019/01/31,08:24,74.573
2019/01/31,08:30,74.567
2019/01/31,08:36,74.562
2019/01/31,08:42,74.559
2019/01/31,08:48,74.556
2019/01/31,08:54,74.552
2019/01/31,09:00,74.549
2019/01/31,09:06,74.546
2019/01/31,09:12,74.543
2019/01/31,09:18,74.543
2019/01/31,09:24,74.541
2019/01/31,09:30,74.542
2019/01/31,09:36,74.541
2019/01/31,09:42,74.542
2019/01/31,09:48,74.542
2019/01/31,09:54,74.544
2019/01/31,10:00,74.545
2019/01/31,10:06,74.548
2019/01/31,10:12,74.55
2019/01/31,10:18,74.553
2019/01/31,10:24,74.554
2019/01/31,10:30,74.557
2019/01/31,10:36,74.561
2019/01/31,10:42,74.565
2019/01/31,10:48,74.568
2019/01/31,10:54,74.573
2019/01/31,11:00,74.574
2019/01/31,11:06,74.577
2019/01/31,11:12,74.581
2019/01/31,11:18,74.582
2019/01/31,11:24,74.584
2019/01/31,11:30,74.585
2019/01/31,11:36,74.587
2019/01/31,11:42,74.588
2019/01/31,11:48,74.588
2019/01/31,11:54,74.588
2019/01/31,12:00,74.589
2019/01/31,12:06,74.589
2019/01/31,12:12,74.589
2019/01/31,12:18,74.589
2019/01/31,12:24,74.588
2019/01/31,12:30,74.589
2019/01/31,12:36,74.588
2019/01/31,12:42,74.586
2019/01/31,12:48,74.587
2019/01/31,12:54,74.585
2019/01/31,13:00,74.582
2019/01/31,13:06,74.581
2019/01/31,13:12,74.58
2019/01/31,13:18,74.579
2019/01/31,13:24,74.577
2019/01/31,13:30,74.578
2019/01/31,13:36,74.576
2019/01/31,13:42,74.573
2019/01/31,13:48,74.57
2019/01/31,13:54,74.57
2019/01/31,14:00,74.568
2019/01/31,14:06,74.566
2019/01/31,14:12,74.565
2019/01/31,14:18,74.564
2019/01/31,14:24,74.564
2019/01/31,14:30,74.563
2019/01/31,14:36,74.563
2019/01/31,14:42,74.563
2019/01/31,14:48,74.563
2019/01/31,14:54,74.565
2019/01/31,15:00,74.566
2019/01/31,15:06,74.567
2019/01/31,15:12,74.569
2019/01/31,15:18,74.57
2019/01/31,15:24,74.572
2019/01/31,15:30,74.573
2019/01/31,15:36,74.576
2019/01/31,15:42,74.579
2019/01/31,15:48,74.582
2019/01/31,15:54,74.586
2019/01/31,16:00,74.588
2019/01/31,16:06,74.592
2019/01/31,16:12,74.596
2019/01/31,16:18,74.598
2019/01/31,16:24,74.601
2019/01/31,16:30,74.605
2019/01/31,16:36,74.607
2019/01/31,16:42,74.609
2019/01/31,16:48,74.61
2019/01/31,16:54,74.613
2019/01/31,17:00,74.616
2019/01/31,17:06,74.618
2019/01/31,17:12,74.62
2019/01/31,17:18,74.622
2019/01/31,17:24,74.624
2019/01/31,17:30,74.625
2019/01/31,17:36,74.625
2019/01/31,17:42,74.626
2019/01/31,17:48,74.626
2019/01/31,17:54,74.627
2019/01/31,18:00,74.627
2019/01/31,18:06,74.627
2019/01/31,18:12,74.627
2019/01/31,18:18,74.627
2019/01/31,18:24,74.627
2019/01/31,18:30,74.627
2019/01/31,18:36,74.627
2019/01/31,18:42,74.627
2019/01/31,18:48,74.627
2019/01/31,18:54,74.626
2019/01/31,19:00,74.626
2019/01/31,19:06,74.624
2019/01/31,19:12,74.623
2019/01/31,19:18,74.622
2019/01/31,19:24,74.621
2019/01/31,19:30,74.62
2019/01/31,19:36,74.621
2019/01/31,19:42,74.62
2019/01/31,19:48,74.62
2019/01/31,19:54,74.619
2019/01/31,20:00,74.618
2019/01/31,20:06,74.618
2019/01/31,20:12,74.618
2019/01/31,20:18,74.617
2019/01/31,20:24,74.615
2019/01/31,20:30,74.613
2019/01/31,20:36,74.612
2019/01/31,20:42,74.611
2019/01/31,20:48,74.61
2019/01/31,20:54,74.61
2019/01/31,21:00,74.608
2019/01/31,21:06,74.608
2019/01/31,21:12,74.608
2019/01/31,21:18,74.606
2019/01/31,21:24,74.605
2019/01/31,21:30,74.603
2019/01/31,21:36,74.602
2019/01/31,21:42,74.599
2019/01/31,21:48,74.598
2019/01/31,21:54,74.596
2019/01/31,22:00,74.593
2019/01/31,22:06,74.591
2019/01/31,22:12,74.59
2019/01/31,22:18,74.586
2019/01/31,22:24,74.585
2019/01/31,22:30,74.584
2019/01/31,22:36,74.582
2019/01/31,22:42,74.58
2019/01/31,22:48,74.58
2019/01/31,22:54,74.579
2019/01/31,23:00,74.579
2019/01/31,23:06,74.579
2019/01/31,23:12,74.577
2019/01/31,23:18,74.577
2019/01/31,23:24,74.578
2019/01/31,23:30,74.577
2019/01/31,23:36,74.577
2019/01/31,23:42,74.578
2019/01/31,23:48,74.579
2019/01/31,23:54,74.578
2019/02/01,00:00,74.577
2019/02/01,00:06,74.575
2019/02/01,00:12,74.574
2019/02/01,00:18,74.574
2019/02/01,00:24,74.574
2019/02/01,00:30,74.573
2019/02/01,00:36,74.573
2019/02/01,00:42,74.573
2019/02/01,00:48,74.57
2019/02/01,00:54,74.568
2019/02/01,01:00,74.567
2019/02/01,01:06,74.565
2019/02/01,01:12,74.563
2019/02/01,01:18,74.561
2019/02/01,01:24,74.56
2019/02/01,01:30,74.558
2019/02/01,01:36,74.557
2019/02/01,01:42,74.555
2019/02/01,01:48,74.554
2019/02/01,01:54,74.554
2019/02/01,02:00,74.551
2019/02/01,02:06,74.55
2019/02/01,02:12,74.549
2019/02/01,02:18,74.547
2019/02/01,02:24,74.547
2019/02/01,02:30,74.546
2019/02/01,02:36,74.545
2019/02/01,02:42,74.544
2019/02/01,02:48,74.543
2019/02/01,02:54,74.542
2019/02/01,03:00,74.54
2019/02/01,03:06,74.54
2019/02/01,03:12,74.539
2019/02/01,03:18,74.537
2019/02/01,03:24,74.537
2019/02/01,03:30,74.538
2019/02/01,03:36,74.537
2019/02/01,03:42,74.538
2019/02/01,03:48,74.536
2019/02/01,03:54,74.537
2019/02/01,04:00,74.536
2019/02/01,04:06,74.536
2019/02/01,04:12,74.534
2019/02/01,04:18,74.532
2019/02/01,04:24,74.531
2019/02/01,04:30,74.533
2019/02/01,04:36,74.532
2019/02/01,04:42,74.532
2019/02/01,04:48,74.533
2019/02/01,04:54,74.532
2019/02/01,05:00,74.533
2019/02/01,05:06,74.532
2019/02/01,05:12,74.532
2019/02/01,05:18,74.532
2019/02/01,05:24,74.532
2019/02/01,05:30,74.533
2019/02/01,05:36,74.533
2019/02/01,05:42,74.534
2019/02/01,05:48,74.536
2019/02/01,05:54,74.535
2019/02/01,06:00,74.536
2019/02/01,06:06,74.536
2019/02/01,06:12,74.537
2019/02/01,06:18,74.538
2019/02/01,06:24,74.54
2019/02/01,06:30,74.54
2019/02/01,06:36,74.541
2019/02/01,06:42,74.542
2019/02/01,06:48,74.543
2019/02/01,06:54,74.543
2019/02/01,07:00,74.542
2019/02/01,07:06,74.543
2019/02/01,07:12,74.542
2019/02/01,07:18,74.541
2019/02/01,07:24,74.538
2019/02/01,07:30,74.539
2019/02/01,07:36,74.537
2019/02/01,07:42,74.537
2019/02/01,07:48,74.536
2019/02/01,07:54,74.536
2019/02/01,08:00,74.536
2019/02/01,08:06,74.536
2019/02/01,08:12,74.536
2019/02/01,08:18,74.536
2019/02/01,08:24,74.536
2019/02/01,08:30,74.536
2019/02/01,08:36,74.535
2019/02/01,08:42,74.536
2019/02/01,08:48,74.537
2019/02/01,08:54,74.537
2019/02/01,09:00,74.537
2019/02/01,09:06,74.537
2019/02/01,09:12,74.537
2019/02/01,09:18,74.537
2019/02/01,09:24,74.537
2019/02/01,09:30,74.536
2019/02/01,09:36,74.537
2019/02/01,09:42,74.536
2019/02/01,09:48,74.537
2019/02/01,09:54,74.536
2019/02/01,10:00,74.537
2019/02/01,10:06,74.536
2019/02/01,10:12,74.537
2019/02/01,10:18,74.536
2019/02/01,10:24,74.536
2019/02/01,10:30,74.535
2019/02/01,10:36,74.536
2019/02/01,10:42,74.535
2019/02/01,10:48,74.535
2019/02/01,10:54,74.536
2019/02/01,11:00,74.535
2019/02/01,11:06,74.534
2019/02/01,11:12,74.534
2019/02/01,11:18,74.534
2019/02/01,11:24,74.533
2019/02/01,11:30,74.533
2019/02/01,11:36,74.532
2019/02/01,11:42,74.532
2019/02/01,11:48,74.532
2019/02/01,11:54,74.531
2019/02/01,12:00,74.529
2019/02/01,12:06,74.529
2019/02/01,12:12,74.528
2019/02/01,12:18,74.527
2019/02/01,12:24,74.526
2019/02/01,12:30,74.523
2019/02/01,12:36,74.524
2019/02/01,12:42,74.524
2019/02/01,12:48,74.523
2019/02/01,12:54,74.523
2019/02/01,13:00,74.523
2019/02/01,13:06,74.523
2019/02/01,13:12,74.522
2019/02/01,13:18,74.521
2019/02/01,13:24,74.522
2019/02/01,13:30,74.522
2019/02/01,13:36,74.521
2019/02/01,13:42,74.522
2019/02/01,13:48,74.522
2019/02/01,13:54,74.521
2019/02/01,14:00,74.519
2019/02/01,14:06,74.519
2019/02/01,14:12,74.519
2019/02/01,14:18,74.518
2019/02/01,14:24,74.519
2019/02/01,14:30,74.519
2019/02/01,14:36,74.519
2019/02/01,14:42,74.519
2019/02/01,14:48,74.518
2019/02/01,14:54,74.518
2019/02/01,15:00,74.519
2019/02/01,15:06,74.519
2019/02/01,15:12,74.519
2019/02/01,15:18,74.519
2019/02/01,15:24,74.52
2019/02/01,15:30,74.52
2019/02/01,15:36,74.52
2019/02/01,15:42,74.52
2019/02/01,15:48,74.52
2019/02/01,15:54,74.519
2019/02/01,16:00,74.52
2019/02/01,16:06,74.519
2019/02/01,16:12,74.52
2019/02/01,16:18,74.52
2019/02/01,16:24,74.521
2019/02/01,16:30,74.521
2019/02/01,16:36,74.521
2019/02/01,16:42,74.521
2019/02/01,16:48,74.52
2019/02/01,16:54,74.521
2019/02/01,17:00,74.52
2019/02/01,17:06,74.521
2019/02/01,17:12,74.521
2019/02/01,17:18,74.521
2019/02/01,17:24,74.521
2019/02/01,17:30,74.52
2019/02/01,17:36,74.52
2019/02/01,17:42,74.52
2019/02/01,17:48,74.52
2019/02/01,17:54,74.52
2019/02/01,18:00,74.519
2019/02/01,18:06,74.519
2019/02/01,18:12,74.519
2019/02/01,18:18,74.519
2019/02/01,18:24,74.519
2019/02/01,18:30,74.519
2019/02/01,18:36,74.52
2019/02/01,18:42,74.521
2019/02/01,18:48,74.521
2019/02/01,18:54,74.521
2019/02/01,19:00,74.522
2019/02/01,19:06,74.523
2019/02/01,19:12,74.523
2019/02/01,19:18,74.524
2019/02/01,19:24,74.525
2019/02/01,19:30,74.526
2019/02/01,19:36,74.527
2019/02/01,19:42,74.528
2019/02/01,19:48,74.529
2019/02/01,19:54,74.528
2019/02/01,20:00,74.528
2019/02/01,20:06,74.529
2019/02/01,20:12,74.53
2019/02/01,20:18,74.53
2019/02/01,20:24,74.53
2019/02/01,20:30,74.531
2019/02/01,20:36,74.53
2019/02/01,20:42,74.531
2019/02/01,20:48,74.53
2019/02/01,20:54,74.531
2019/02/01,21:00,74.531
2019/02/01,21:06,74.531
2019/02/01,21:12,74.531
2019/02/01,21:18,74.531
2019/02/01,21:24,74.531
2019/02/01,21:30,74.532
2019/02/01,21:36,74.532
2019/02/01,21:42,74.532
2019/02/01,21:48,74.532
2019/02/01,21:54,74.531
2019/02/01,22:00,74.532
2019/02/01,22:06,74.533
2019/02/01,22:12,74.531
2019/02/01,22:18,74.531
2019/02/01,22:24,74.532
2019/02/01,22:30,74.531
2019/02/01,22:36,74.531
2019/02/01,22:42,74.529
2019/02/01,22:48,74.53
2019/02/01,22:54,74.528
2019/02/01,23:00,74.529
2019/02/01,23:06,74.527
2019/02/01,23:12,74.527
2019/02/01,23:18,74.526
2019/02/01,23:24,74.526
2019/02/01,23:30,74.526
2019/02/01,23:36,74.525
2019/02/01,23:42,74.523
2019/02/01,23:48,74.523
2019/02/01,23:54,74.523
2019/02/02,00:00,74.523
2019/02/02,00:06,74.522
2019/02/02,00:12,74.522
2019/02/02,00:18,74.519
2019/02/02,00:24,74.519
2019/02/02,00:30,74.52
2019/02/02,00:36,74.519
2019/02/02,00:42,74.518
2019/02/02,00:48,74.518
2019/02/02,00:54,74.518
2019/02/02,01:00,74.517
2019/02/02,01:06,74.515
2019/02/02,01:12,74.516
2019/02/02,01:18,74.515
2019/02/02,01:24,74.515
2019/02/02,01:30,74.516
2019/02/02,01:36,74.515
2019/02/02,01:42,74.514
2019/02/02,01:48,74.514
2019/02/02,01:54,74.511
2019/02/02,02:00,74.51
2019/02/02,02:06,74.509
2019/02/02,02:12,74.508
2019/02/02,02:18,74.506
2019/02/02,02:24,74.506
2019/02/02,02:30,74.506
2019/02/02,02:36,74.506
2019/02/02,02:42,74.504
2019/02/02,02:48,74.503
2019/02/02,02:54,74.503
2019/02/02,03:00,74.502
2019/02/02,03:06,74.501
2019/02/02,03:12,74.502
2019/02/02,03:18,74.502
2019/02/02,03:24,74.503
2019/02/02,03:30,74.503
2019/02/02,03:36,74.504
2019/02/02,03:42,74.503
2019/02/02,03:48,74.503
2019/02/02,03:54,74.503
2019/02/02,04:00,74.504
2019/02/02,04:06,74.502
2019/02/02,04:12,74.504
2019/02/02,04:18,74.505
2019/02/02,04:24,74.506
2019/02/02,04:30,74.508
2019/02/02,04:36,74.511
2019/02/02,04:42,74.513
2019/02/02,04:48,74.511
2019/02/02,04:54,74.511
2019/02/02,05:00,74.51
2019/02/02,05:06,74.512
2019/02/02,05:12,74.511
2019/02/02,05:18,74.513
2019/02/02,05:24,74.514
2019/02/02,05:30,74.515
2019/02/02,05:36,74.517
2019/02/02,05:42,74.519
2019/02/02,05:48,74.518
2019/02/02,05:54,74.52
2019/02/02,06:00,74.52
2019/02/02,06:06,74.52
2019/02/02,06:12,74.52
2019/02/02,06:18,74.52
2019/02/02,06:24,74.521
2019/02/02,06:30,74.522
2019/02/02,06:36,74.523
2019/02/02,06:42,74.524
2019/02/02,06:48,74.525
2019/02/02,06:54,74.524
2019/02/02,07:00,74.524
2019/02/02,07:06,74.524
2019/02/02,07:12,74.523
2019/02/02,07:18,74.523
2019/02/02,07:24,74.523
2019/02/02,07:30,74.522
2019/02/02,07:36,74.522
2019/02/02,07:42,74.521
2019/02/02,07:48,74.52
2019/02/02,07:54,74.519
2019/02/02,08:00,74.519
2019/02/02,08:06,74.519
2019/02/02,08:12,74.518
2019/02/02,08:18,74.517
2019/02/02,08:24,74.517
2019/02/02,08:30,74.516
2019/02/02,08:36,74.515
2019/02/02,08:42,74.514
2019/02/02,08:48,74.513
2019/02/02,08:54,74.512
2019/02/02,09:00,74.51
2019/02/02,09:06,74.51
2019/02/02,09:12,74.508
2019/02/02,09:18,74.506
2019/02/02,09:24,74.506
2019/02/02,09:30,74.505
2019/02/02,09:36,74.505
2019/02/02,09:42,74.505
2019/02/02,09:48,74.506
2019/02/02,09:54,74.508
2019/02/02,10:00,74.509
2019/02/02,10:06,74.509
2019/02/02,10:12,74.511
2019/02/02,10:18,74.512
2019/02/02,10:24,74.513
2019/02/02,10:30,74.513
2019/02/02,10:36,74.515
2019/02/02,10:42,74.515
2019/02/02,10:48,74.515
2019/02/02,10:54,74.517
2019/02/02,11:00,74.519
2019/02/02,11:06,74.522
2019/02/02,11:12,74.524
2019/02/02,11:18,74.525
2019/02/02,11:24,74.526
2019/02/02,11:30,74.528
2019/02/02,11:36,74.529
2019/02/02,11:42,74.53
2019/02/02,11:48,74.529
2019/02/02,11:54,74.529
2019/02/02,12:00,74.531
2019/02/02,12:06,74.532
2019/02/02,12:12,74.532
2019/02/02,12:18,74.531
2019/02/02,12:24,74.53
2019/02/02,12:30,74.528
2019/02/02,12:36,74.525
2019/02/02,12:42,74.525
2019/02/02,12:48,74.523
2019/02/02,12:54,74.522
2019/02/02,13:00,74.522
2019/02/02,13:06,74.521
2019/02/02,13:12,74.52
2019/02/02,13:18,74.521
2019/02/02,13:24,74.521
2019/02/02,13:30,74.521
2019/02/02,13:36,74.522
2019/02/02,13:42,74.52
2019/02/02,13:48,74.518
2019/02/02,13:54,74.518
2019/02/02,14:00,74.517
2019/02/02,14:06,74.517
2019/02/02,14:12,74.518
2019/02/02,14:18,74.518
2019/02/02,14:24,74.52
2019/02/02,14:30,74.519
2019/02/02,14:36,74.521
2019/02/02,14:42,74.52
2019/02/02,14:48,74.521
2019/02/02,14:54,74.521
2019/02/02,15:00,74.522
2019/02/02,15:06,74.522
2019/02/02,15:12,74.522
2019/02/02,15:18,74.524
2019/02/02,15:24,74.524
2019/02/02,15:30,74.525
2019/02/02,15:36,74.525
2019/02/02,15:42,74.525
2019/02/02,15:48,74.524
2019/02/02,15:54,74.524
2019/02/02,16:00,74.525
2019/02/02,16:06,74.524
2019/02/02,16:12,74.523
2019/02/02,16:18,74.525
2019/02/02,16:24,74.527
2019/02/02,16:30,74.53
2019/02/02,16:36,74.53
2019/02/02,16:42,74.531
2019/02/02,16:48,74.531
2019/02/02,16:54,74.53
2019/02/02,17:00,74.528
2019/02/02,17:06,74.527
2019/02/02,17:12,74.525
2019/02/02,17:18,74.524
2019/02/02,17:24,74.523
2019/02/02,17:30,74.522
2019/02/02,17:36,74.52
2019/02/02,17:42,74.517
2019/02/02,17:48,74.514
2019/02/02,17:54,74.512
2019/02/02,18:00,74.509
2019/02/02,18:06,74.506
2019/02/02,18:12,74.505
2019/02/02,18:18,74.503
2019/02/02,18:24,74.501
2019/02/02,18:30,74.498
2019/02/02,18:36,74.497
2019/02/02,18:42,74.494
2019/02/02,18:48,74.492
2019/02/02,18:54,74.489
2019/02/02,19:00,74.487
2019/02/02,19:06,74.486
2019/02/02,19:12,74.485
2019/02/02,19:18,74.484
2019/02/02,19:24,74.482
2019/02/02,19:30,74.481
2019/02/02,19:36,74.481
2019/02/02,19:42,74.481
2019/02/02,19:48,74.481
2019/02/02,19:54,74.483
2019/02/02,20:00,74.483
2019/02/02,20:06,74.486
2019/02/02,20:12,74.488
2019/02/02,20:18,74.49
2019/02/02,20:24,74.49
2019/02/02,20:30,74.491
2019/02/02,20:36,74.493
2019/02/02,20:42,74.494
2019/02/02,20:48,74.496
2019/02/02,20:54,74.499
2019/02/02,21:00,74.501
2019/02/02,21:06,74.503
2019/02/02,21:12,74.504
2019/02/02,21:18,74.504
2019/02/02,21:24,74.504
2019/02/02,21:30,74.504
2019/02/02,21:36,74.504
2019/02/02,21:42,74.502
2019/02/02,21:48,74.5
2019/02/02,21:54,74.5
2019/02/02,22:00,74.5
2019/02/02,22:06,74.5
2019/02/02,22:12,74.499
2019/02/02,22:18,74.497
2019/02/02,22:24,74.496
2019/02/02,22:30,74.495
2019/02/02,22:36,74.492
2019/02/02,22:42,74.49
2019/02/02,22:48,74.487
2019/02/02,22:54,74.487
2019/02/02,23:00,74.486
2019/02/02,23:06,74.485
2019/02/02,23:12,74.483
